,startTime,turnTime,endTime,duration,residue_diff,residue_fit,theta_phi,VHT,reduced_residue,topTurn,r,k,MA
10,2016-11-24 07:43:43,2016-11-24 07:46:21,2016-11-24 07:47:01,45,0.0919,0.10715,"(40, 40)","(-49.67944, 75.7836, 5.42158)",,True,0.7099,0.2875,0.4544235475819184
11,2016-11-24 07:48:58,2016-11-24 07:49:21,2016-11-24 07:50:06,16,0.09718,0.1535,"(20, 60)","(-161.72451, 168.31549, -14.02251)",,True,0.37,0.1024,0.27755172005849105
12,2016-11-24 08:02:01,2016-11-24 08:04:43,2016-11-24 08:14:46,171,0.12044,0.12632,"(50, 60)","(-77.10011, 105.80128, 0.40805)",,True,0.1413,0.0207,0.12560593929018296
13,2016-11-24 08:26:01,2016-11-24 08:28:39,2016-11-24 08:30:49,65,0.0988,0.14663,"(80, 180)","(-112.40813, 124.36692, 24.57611)",,True,-0.6365,-0.1712,0.22988506454106533
14,2016-11-24 08:34:30,2016-11-24 08:35:24,2016-11-24 08:38:10,50,0.08299,0.13622,"(30, 180)","(-73.97577, 107.54536, 11.79374)",,True,-0.2109,-0.0473,0.154579072657962
15,2016-11-24 08:49:52,2016-11-24 08:55:57,2016-11-24 09:00:31,143,0.10109,0.14913,"(50, 40)","(-96.69553, 106.34989, 13.5753)",,True,0.5201,0.1364,0.2557692253238074
16,2016-11-24 09:03:27,2016-11-24 09:03:49,2016-11-24 09:04:07,10,0.10082,0.12644,"(80, 80)","(-103.56116, 105.09438, 14.24007)",,True,-0.7893,-0.1371,0.17367651897687097
17,2016-11-24 09:19:07,2016-11-24 09:25:07,2016-11-24 09:39:40,275,0.08813,0.13374,"(80, 140)","(-105.81255, 98.63334, 19.87554)",,True,0.2953,0.0997,0.3099840164955348
18,2016-11-24 10:10:52,2016-11-24 10:12:36,2016-11-24 10:14:10,45,0.13381,0.17139,"(70, 280)","(-100.55509, 68.64105, 41.93683)",,True,0.698,0.1613,0.20993758348294556
19,2016-11-24 10:25:57,2016-11-24 10:31:03,2016-11-24 10:39:22,180,0.11412,0.1821,"(60, 160)","(-116.01105, 115.99248, 30.73596)",,True,-0.8119,-0.2329,0.27655961649092
20,2016-11-24 10:41:01,2016-11-24 10:45:45,2016-11-24 10:48:18,98,0.09441,0.12895,"(40, 280)","(-123.78767, 115.59725, 45.82377)",,True,-0.6803,-0.2,0.2549014533592445
21,2016-11-24 10:58:57,2016-11-24 11:17:28,2016-11-24 11:24:13,338,0.11209,0.15937,"(60, 280)","(-115.29524, 110.86879, 59.85042)",,True,0.3046,0.1162,0.2694987423422085
22,2016-11-24 11:31:34,2016-11-24 11:35:24,2016-11-24 11:36:27,66,0.09844,0.1765,"(80, 280)","(-124.33744, 116.16189, 57.70539)",,True,0.1729,0.0845,0.36323650247187783
23,2016-11-24 11:39:36,2016-11-24 11:40:03,2016-11-24 11:40:48,17,0.07741,0.08502,"(70, 160)","(-105.04846, 57.2333, 41.70522)",,True,0.9605,0.2742,0.2825566761274728
24,2016-11-24 11:41:19,2016-11-24 11:45:54,2016-11-24 11:48:36,98,0.11273,0.18402,"(80, 120)","(-95.68859, 21.18075, 39.73145)",,True,0.9481,0.5122,0.5302970522417937
25,2016-11-24 11:54:22,2016-11-24 11:54:58,2016-11-24 11:55:43,19,0.07372,0.15858,"(70, 140)","(-115.88661, 120.81945, 62.02781)",,True,-0.6319,-0.107,0.1722902704874324
26,2016-11-24 11:57:40,2016-11-24 12:00:40,2016-11-24 12:07:21,130,0.1118,0.1809,"(80, 340)","(-119.48656, 136.32515, 51.74119)",,True,-0.4342,-0.1515,0.24581220583525862
27,2016-11-24 12:15:40,2016-11-24 12:19:12,2016-11-24 12:21:36,80,0.10636,0.14746,"(70, 200)","(-127.06407, 147.35484, 40.2202)",,True,-0.8099,-0.2316,0.2705094029645775
28,2016-11-24 12:21:45,2016-11-24 12:22:48,2016-11-24 12:23:42,27,0.1034,0.14441,"(70, 280)","(-128.66223, 115.15207, 43.62192)",,True,0.0021,0.0004,0.13124659067427671
29,2016-11-24 12:36:45,2016-11-24 12:41:33,2016-11-24 12:42:40,80,0.15291,0.19695,"(80, 280)","(-145.68322, 146.18327, 45.02212)",,True,-0.8672,-0.2594,0.2885849262054947
30,2016-11-24 12:45:04,2016-11-24 12:45:31,2016-11-24 12:45:49,11,0.09288,0.13003,"(50, 160)","(-149.85526, 168.46132, 24.2757)",,True,-0.9419,-0.3735,0.3716667244860197
31,2016-11-24 12:51:49,2016-11-24 12:54:13,2016-11-24 12:56:51,68,0.11963,0.17286,"(80, 180)","(-163.53699, 161.7992, 50.71567)",,True,-0.9716,-0.513,0.5243238370037253
32,2016-11-24 13:00:49,2016-11-24 13:02:15,2016-11-24 13:03:13,33,0.1223,0.19002,"(50, 220)","(-138.98876, 156.88829, 47.74408)",,True,-0.8302,-0.3329,0.3543990846336328
33,2016-11-24 13:18:18,2016-11-24 13:24:49,2016-11-24 13:34:12,213,0.07113,0.1129,"(20, 180)","(-139.12846, 134.01683, 76.7408)",,True,0.0964,0.0693,0.5344249452697838
34,2016-11-24 13:34:25,2016-11-24 13:35:01,2016-11-24 13:35:51,20,0.05856,0.18271,"(20, 240)","(-104.57265, 133.39167, 30.17905)",,True,0.3379,0.2208,0.6926699352548333
35,2016-11-24 13:46:21,2016-11-24 13:51:04,2016-11-24 13:58:07,158,0.12851,0.16613,"(70, 300)","(-144.99269, 170.16671, 51.88234)",,True,0.2133,0.1469,0.6327870889408211
36,2016-11-24 14:04:25,2016-11-24 14:04:48,2016-11-24 14:05:10,11,0.12777,0.14644,"(50, 160)","(-160.13293, 129.05531, 13.2491)",,True,-0.2304,-0.0481,0.16891899169157268
37,2016-11-24 14:05:15,2016-11-24 14:05:28,2016-11-24 14:05:55,10,0.12053,0.13351,"(30, 140)","(-147.30171, 170.73585, 38.49659)",,True,-0.5924,-0.1807,0.2195374138233496
38,2016-11-24 14:11:42,2016-11-24 14:23:51,2016-11-24 14:29:15,235,0.08488,0.1231,"(30, 240)","(-139.26566, 155.74698, 44.46307)",,True,-0.1096,-0.048,0.24072662360794475
39,2016-11-24 14:30:22,2016-11-24 14:30:40,2016-11-24 14:31:25,15,0.11371,0.16031,"(20, 340)","(-121.36216, 176.90154, 49.55969)",,True,0.4691,0.2073,0.3353633120257449
40,2016-11-24 14:32:19,2016-11-24 14:32:42,2016-11-24 14:33:00,10,0.11567,0.15178,"(40, 80)","(-120.97272, 174.11288, 49.03515)",,True,0.0081,0.0036,0.5088360698732985
41,2016-11-24 14:33:09,2016-11-24 14:33:36,2016-11-24 14:34:03,13,0.06371,0.1047,"(50, 320)","(-127.91996, 177.12045, 47.24619)",,True,0.259,0.0794,0.33875417152160925
42,2016-11-24 14:38:37,2016-11-24 14:39:40,2016-11-24 14:41:42,42,0.08433,0.18193,"(50, 120)","(-112.97148, 154.15439, 47.76063)",,True,-0.0882,-0.0496,0.8311241431926049
43,2016-11-24 14:43:16,2016-11-24 14:45:13,2016-11-24 14:50:33,98,0.17073,0.186,"(10, 0)","(-133.98654, 177.49477, 32.83222)",,True,0.3043,0.2407,0.7047530728288326
44,2016-11-24 14:52:03,2016-11-24 14:52:52,2016-11-24 14:53:37,22,0.16719,0.16263,"(60, 80)","(-153.58398, 142.852, 24.93869)",,True,0.2656,0.2169,0.9289980170947856
45,2016-11-24 15:08:51,2016-11-24 15:23:46,2016-11-24 15:32:19,314,0.07611,0.11973,"(60, 80)","(-149.85879, 186.99697, 47.39941)",,True,-0.6543,-0.2147,0.3111580737462909
46,2016-11-24 15:37:30,2016-11-24 15:38:28,2016-11-24 15:39:36,29,0.06331,0.12575,"(40, 320)","(-119.42, 181.86328, 46.95286)",,True,0.429,0.1445,0.34241691885010656
47,2016-11-24 15:45:04,2016-11-24 15:45:40,2016-11-24 15:46:48,24,0.12151,0.15914,"(60, 120)","(-165.93996, 189.23984, 42.3336)",,True,-0.9487,-0.3673,0.3669961941506057
48,2016-11-24 16:03:09,2016-11-24 16:03:58,2016-11-24 16:04:16,16,0.13676,0.17467,"(40, 0)","(-126.26093, 166.81292, 38.088)",,True,-0.6081,-0.0555,0.0837458817656446
49,2016-11-24 16:06:27,2016-11-24 16:08:01,2016-11-24 16:09:13,38,0.13807,0.1796,"(30, 40)","(-126.83324, 157.48624, 38.75146)",,True,0.2704,0.0221,0.07400511450172348
50,2016-11-24 16:18:04,2016-11-24 16:27:40,2016-11-24 16:38:24,272,0.13187,0.16639,"(40, 40)","(-133.12058, 188.88162, 29.08096)",,True,-0.5925,-0.1624,0.2577158420438027
51,2016-11-24 16:52:43,2016-11-24 16:53:24,2016-11-24 16:53:42,14,0.08782,0.13283,"(30, 320)","(-104.08314, 166.95481, -12.13727)",,True,0.7673,0.1759,0.19626352744798783
52,2016-11-24 16:55:34,2016-11-24 16:55:48,2016-11-24 16:56:15,10,0.05877,0.12181,"(10, 320)","(-116.87453, 218.02286, 41.20197)",,True,-0.8592,-0.2418,0.2832810857520881
53,2016-11-24 17:07:25,2016-11-24 17:09:09,2016-11-24 17:14:42,98,0.10886,0.19034,"(60, 60)","(-146.94586, 243.96063, 10.68518)",,True,-0.933,-0.4935,0.536213048387789
54,2016-11-24 17:21:00,2016-11-24 17:24:49,2016-11-24 17:26:01,68,0.1041,0.19582,"(70, 120)","(-155.34378, 253.6756, 3.5629)",,True,-0.9449,-0.4715,0.5083645138863335
55,2016-11-24 17:27:22,2016-11-24 17:36:27,2016-11-24 17:44:24,228,0.10369,0.12654,"(60, 120)","(-146.07727, 224.89079, 48.08179)",,True,-0.955,-0.3845,0.38163023716343863
56,2016-11-24 17:45:04,2016-11-24 17:45:58,2016-11-24 17:47:24,32,0.11366,0.15965,"(50, 260)","(-200.30364, 323.61427, 48.64882)",,True,-0.926,-0.6493,0.7496300050791211
57,2016-11-24 17:58:03,2016-11-24 17:59:55,2016-11-24 18:01:21,45,0.10614,0.15346,"(10, 320)","(-171.95615, 248.64998, 37.24664)",,True,-0.8011,-0.3666,0.4375851747083133
58,2016-11-24 18:06:45,2016-11-24 18:07:34,2016-11-24 18:07:48,15,0.1304,0.12128,"(10, 300)","(-174.15344, 228.3591, -51.47886)",,True,-0.8326,-0.4624,0.5699475836159601
59,2016-11-24 18:17:24,2016-11-24 18:17:55,2016-11-24 18:18:31,16,0.16887,0.18108,"(50, 120)","(-156.39056, 226.11044, 16.73218)",,True,-0.9365,-0.3601,0.359850592523826
60,2016-11-24 18:20:19,2016-11-24 18:28:07,2016-11-24 18:31:30,150,0.17783,0.17379,"(10, 0)","(-131.01693, 169.13204, -50.60286)",,True,0.3694,0.1284,0.3715450190407405
