,startTime,turnTime,endTime,duration,residue_diff,residue_fit,theta_phi,VHT,reduced_residue,topTurn,r,k,MA
13,2024-01-11 22:44:51,2024-01-11 22:45:13,2024-01-11 22:45:36,11,0.08945,0.13286,"(80, 300)","(-449.39445, 70.8377, 16.27454)",,True,-0.9902,-0.6942,0.6940140957236369
14,2024-01-11 22:51:54,2024-01-11 22:52:57,2024-01-11 22:54:09,31,0.13722,0.1985,"(80, 220)","(-452.86334, 72.34111, 14.91424)",,True,-0.991,-0.76,0.7714908203968533
15,2024-01-11 22:59:42,2024-01-11 23:02:19,2024-01-11 23:04:25,64,0.10357,0.15649,"(80, 280)","(-449.90973, 64.33624, 13.32207)",,True,-0.9864,-0.7422,0.7485363309031022
16,2024-01-11 23:16:03,2024-01-11 23:18:22,2024-01-11 23:20:51,65,0.09847,0.17595,"(80, 220)","(-450.57816, 59.72477, 12.9757)",,True,-0.9668,-0.6789,0.6867305603774022
17,2024-01-11 23:22:03,2024-01-11 23:34:03,2024-01-11 23:42:22,272,0.09155,0.14474,"(80, 120)","(-451.36942, 70.70936, 11.78765)",,True,-0.9916,-0.8456,0.8537323429042736
18,2024-01-11 23:50:55,2024-01-11 23:51:40,2024-01-11 23:52:25,21,0.13471,0.1738,"(80, 260)","(-448.87561, 60.12779, 12.29673)",,True,-0.9837,-0.7514,0.7607311524988286
19,2024-01-12 00:03:36,2024-01-12 00:03:49,2024-01-12 00:04:21,11,0.16163,0.19925,"(80, 240)","(-446.96866, 46.75669, 12.86691)",,True,-0.9732,-0.4836,0.49736103139221477
20,2024-01-12 00:04:25,2024-01-12 00:04:52,2024-01-12 00:05:19,13,0.10982,0.15071,"(80, 300)","(-447.06443, 49.3961, 12.50123)",,True,-0.9878,-0.5341,0.5365118713622155
21,2024-01-12 00:07:16,2024-01-12 00:08:24,2024-01-12 00:09:04,25,0.11982,0.18643,"(80, 260)","(-448.71248, 63.0406, 9.66828)",,True,-0.9894,-0.7537,0.752700362615128
22,2024-01-12 00:14:28,2024-01-12 00:15:27,2024-01-12 00:18:13,51,0.1049,0.19073,"(80, 200)","(-449.61935, 68.09851, 10.19001)",,True,-0.9914,-0.8683,0.8749011419931363
23,2024-01-12 00:18:36,2024-01-12 00:19:48,2024-01-12 00:21:22,38,0.13639,0.19929,"(70, 260)","(-450.50992, 64.21843, 10.09027)",,True,-0.9887,-0.8014,0.8051831178325872
24,2024-01-12 00:35:37,2024-01-12 00:36:27,2024-01-12 00:36:45,16,0.16143,0.19786,"(70, 260)","(-446.86435, 61.50871, 15.40257)",,True,-0.9927,-0.803,0.8071479545666722
25,2024-01-12 00:42:27,2024-01-12 00:48:22,2024-01-12 00:50:15,105,0.08612,0.1416,"(80, 140)","(-448.43137, 65.66672, 12.72255)",,True,-0.988,-0.8202,0.8434203133666508
26,2024-01-12 00:56:55,2024-01-12 00:57:49,2024-01-12 00:58:34,23,0.05675,0.11305,"(70, 240)","(-442.15238, 71.87119, 2.90506)",,True,-0.967,-0.831,0.8494605885682731
27,2024-01-12 00:58:48,2024-01-12 00:59:55,2024-01-12 01:04:07,72,0.12122,0.19516,"(80, 40)","(-444.96289, 67.10033, 8.03592)",,True,-0.993,-0.8027,0.8092443279499555
28,2024-01-12 01:04:48,2024-01-12 01:05:19,2024-01-12 01:05:37,12,0.12495,0.16916,"(80, 120)","(-446.2468, 65.08962, 9.25179)",,True,-0.9917,-0.7541,0.7657238848569065
29,2024-01-12 01:14:28,2024-01-12 01:15:00,2024-01-12 01:15:09,10,0.08913,0.18649,"(80, 200)","(-449.55397, 65.91308, 9.22314)",,True,-0.9911,-0.7705,0.7682373068606613
30,2024-01-12 01:16:43,2024-01-12 01:17:10,2024-01-12 01:17:28,11,0.09334,0.12638,"(70, 260)","(-445.65245, 58.8013, 9.41759)",,True,-0.9774,-0.6529,0.6540913710728635
31,2024-01-12 01:29:06,2024-01-12 01:29:51,2024-01-12 01:30:27,19,0.14108,0.18076,"(70, 120)","(-448.26102, 60.40674, 4.06456)",,True,-0.9939,-0.6639,0.6672511882036791
32,2024-01-12 01:31:34,2024-01-12 01:42:31,2024-01-12 01:52:03,274,0.13466,0.19823,"(80, 240)","(-449.57399, 61.74027, 2.75324)",,True,-0.9856,-0.7128,0.7139844127591275
33,2024-01-12 02:21:31,2024-01-12 02:24:36,2024-01-12 02:29:19,105,0.06099,0.11755,"(60, 140)","(-446.21917, 61.99096, 8.55385)",,True,-0.99,-0.7246,0.7329245044133688
34,2024-01-12 02:33:36,2024-01-12 02:33:49,2024-01-12 02:34:16,10,0.09425,0.12378,"(40, 0)","(-220.61757, 143.0291, -63.50701)",,True,-0.3355,-0.1891,0.5418124259258762
35,2024-01-12 02:40:34,2024-01-12 02:44:06,2024-01-12 02:45:27,66,0.11436,0.16558,"(80, 60)","(-442.25724, 62.63292, 8.58469)",,True,-0.9943,-0.7996,0.8050560167707541
36,2024-01-12 03:09:27,2024-01-12 03:11:01,2024-01-12 03:12:45,45,0.12819,0.14465,"(70, 40)","(-436.66932, 49.45114, 4.02283)",,True,-0.9473,-0.3688,0.37604941628753324
37,2024-01-12 03:37:03,2024-01-12 03:48:13,2024-01-12 03:56:19,258,0.1478,0.18814,"(60, 40)","(-223.94193, 170.54482, -51.99113)",,True,-0.843,-0.3589,0.40746811558845836
38,2024-01-12 04:10:52,2024-01-12 04:24:54,2024-01-12 04:34:25,315,0.15183,0.19826,"(70, 80)","(-224.39174, 183.58705, -52.35124)",,True,-0.9363,-0.4779,0.5121063011996686
39,2024-01-12 04:56:01,2024-01-12 04:57:22,2024-01-12 04:58:52,39,0.12089,0.19878,"(40, 0)","(-191.54414, 158.299, -42.94198)",,True,-0.5527,-0.1207,0.19239590033959444
40,2024-01-12 05:06:40,2024-01-12 05:07:25,2024-01-12 05:07:39,14,0.11954,0.16795,"(50, 120)","(-184.20792, 154.90698, -59.53089)",,True,0.8134,0.2104,0.24784755196413663
41,2024-01-12 05:08:37,2024-01-12 05:09:45,2024-01-12 05:10:52,31,0.11634,0.18882,"(30, 80)","(-164.16774, 121.47277, -68.50516)",,True,0.9649,0.3879,0.4016784276353382
42,2024-01-12 05:12:18,2024-01-12 05:12:49,2024-01-12 05:13:21,15,0.14785,0.19521,"(80, 320)","(-161.95323, 115.2242, -52.80968)",,True,0.9533,0.3428,0.36460584612182434
43,2024-01-12 05:15:49,2024-01-12 05:17:42,2024-01-12 05:19:03,44,0.11014,0.17831,"(80, 120)","(-186.37875, 147.65214, -52.31794)",,True,0.2405,0.0395,0.12737347804999732
44,2024-01-12 05:20:37,2024-01-12 05:21:00,2024-01-12 05:22:25,25,0.14315,0.18458,"(50, 0)","(-175.07858, 138.124, -63.12484)",,True,0.6921,0.1498,0.19442523174937945
45,2024-01-12 05:22:48,2024-01-12 05:23:15,2024-01-12 05:23:55,16,0.16355,0.17343,"(80, 40)","(-206.28605, 173.33159, -59.6696)",,True,-0.9059,-0.3278,0.35369504463275175
46,2024-01-12 05:25:25,2024-01-12 05:25:48,2024-01-12 05:26:15,12,0.12848,0.18695,"(40, 40)","(-188.35105, 164.57242, -62.23432)",,True,-0.0074,-0.0011,0.12396432656135409
47,2024-01-12 06:04:21,2024-01-12 06:05:10,2024-01-12 06:05:42,19,0.13361,0.19183,"(80, 20)","(-204.31546, 176.51959, -57.96845)",,True,-0.9783,-0.5781,0.5872856627582864
48,2024-01-12 06:07:25,2024-01-12 06:07:57,2024-01-12 06:08:06,10,0.12285,0.14627,"(80, 180)","(-205.70796, 173.18195, -53.32283)",,True,-0.9856,-0.4192,0.42880767312291035
49,2024-01-12 06:20:15,2024-01-12 06:23:33,2024-01-12 06:28:52,116,0.14714,0.18243,"(60, 220)","(-198.31847, 177.35966, -46.51661)",,True,-0.9166,-0.3836,0.4112449161098992
50,2024-01-12 06:29:10,2024-01-12 06:30:09,2024-01-12 06:30:54,24,0.13215,0.18356,"(80, 220)","(-202.16399, 179.09366, -53.30873)",,True,-0.9141,-0.4487,0.4639574167802662
51,2024-01-12 06:38:28,2024-01-12 06:40:30,2024-01-12 06:45:36,96,0.09479,0.17633,"(50, 200)","(-187.80184, 163.46899, -41.86392)",,True,-0.8321,-0.2391,0.26805455492355285
52,2024-01-12 06:53:55,2024-01-12 06:55:43,2024-01-12 06:56:55,41,0.12544,0.19763,"(80, 340)","(-194.47658, 177.22299, -40.15256)",,True,-0.8775,-0.3846,0.4189673530025013
53,2024-01-12 07:08:51,2024-01-12 07:12:45,2024-01-12 07:17:51,121,0.12313,0.18593,"(80, 340)","(-173.33723, 150.54208, -39.9645)",,True,-0.2423,-0.0549,0.14658505446909828
54,2024-01-12 07:18:09,2024-01-12 07:18:36,2024-01-12 07:19:16,16,0.13746,0.18717,"(60, 40)","(-163.80027, 131.73789, -38.36218)",,True,0.472,0.0672,0.11756884307346094
55,2024-01-12 07:29:55,2024-01-12 07:32:24,2024-01-12 07:39:04,123,0.11998,0.16547,"(30, 340)","(-178.33998, 159.33823, -64.92639)",,True,-0.8912,-0.6606,0.7227548064373295
56,2024-01-12 07:39:36,2024-01-12 07:39:58,2024-01-12 07:40:34,14,0.12564,0.14911,"(20, 100)","(-179.3139, 166.44717, -39.75381)",,True,-0.3329,-0.1938,0.5324890772690081
57,2024-01-12 07:41:19,2024-01-12 07:41:37,2024-01-12 07:42:00,10,0.08124,0.11079,"(30, 340)","(-218.94783, 181.41448, -34.33465)",,True,0.2421,0.1761,1.047695083647696
58,2024-01-12 07:42:36,2024-01-12 07:42:58,2024-01-12 07:43:57,19,0.15926,0.18732,"(40, 120)","(-186.15826, 182.40911, -45.67811)",,True,-0.2127,-0.21,1.3599616757428314
59,2024-01-12 07:47:01,2024-01-12 07:47:10,2024-01-12 07:47:42,10,0.14111,0.19814,"(70, 300)","(-200.63735, 124.70167, -55.15972)",,True,-0.2679,-0.2436,0.8723617276578303
60,2024-01-12 07:53:51,2024-01-12 07:54:58,2024-01-12 07:56:33,37,0.10026,0.19941,"(20, 180)","(-194.42615, 160.07302, -39.79293)",,True,-0.8011,-0.648,0.7744068019112959
61,2024-01-12 07:57:13,2024-01-12 07:57:49,2024-01-12 07:58:21,16,0.08652,0.091,"(80, 320)","(-204.3319, 154.60157, -23.56318)",,True,-0.0436,-0.0209,0.4713722074033358
62,2024-01-12 08:02:28,2024-01-12 08:03:27,2024-01-12 08:03:58,21,0.07703,0.14113,"(60, 300)","(-167.9202, 119.27204, -35.50093)",,True,-0.3259,-0.2277,0.6853824795253749
63,2024-01-12 08:04:30,2024-01-12 08:05:10,2024-01-12 08:05:37,16,0.08212,0.10937,"(20, 120)","(-205.63758, 208.94121, -19.59344)",,True,-0.0965,-0.0318,0.27435354495629327
64,2024-01-12 08:06:13,2024-01-12 08:06:58,2024-01-12 08:07:34,19,0.06245,0.10687,"(0, 0)","(-171.40908, 169.41535, -59.52321)",,True,-0.8955,-0.4581,0.5032185614330386
65,2024-01-12 08:07:43,2024-01-12 08:08:10,2024-01-12 08:08:28,11,0.14402,0.1968,"(60, 120)","(-193.28266, 201.10226, -3.02479)",,True,0.0521,0.0209,0.3469157105630392
66,2024-01-12 08:08:42,2024-01-12 08:10:43,2024-01-12 08:12:45,55,0.13879,0.19236,"(10, 20)","(-160.15966, 150.41583, -43.9912)",,True,-0.8858,-0.5705,0.645478219497667
67,2024-01-12 08:21:27,2024-01-12 08:22:12,2024-01-12 08:22:48,19,0.10725,0.18832,"(50, 340)","(-136.7281, 177.49152, -16.6169)",,True,-0.4294,-0.1794,0.39652286372467704
68,2024-01-12 08:26:46,2024-01-12 08:27:54,2024-01-12 08:28:25,23,0.09249,0.18025,"(50, 300)","(-183.89204, 161.02795, 19.08987)",,True,0.0486,0.0244,0.5110640672941084
69,2024-01-12 08:32:55,2024-01-12 08:33:54,2024-01-12 08:34:25,21,0.08434,0.11879,"(50, 260)","(-224.43208, 170.15833, -16.30769)",,True,-0.3161,-0.1771,0.6554521862668794
70,2024-01-12 08:34:52,2024-01-12 08:36:00,2024-01-12 08:36:27,22,0.09608,0.1229,"(50, 160)","(-181.01933, 175.0536, -1.92264)",,True,-0.2394,-0.1486,0.6522977670123182
71,2024-01-12 08:38:42,2024-01-12 08:39:00,2024-01-12 08:39:40,14,0.07228,0.13395,"(70, 180)","(-166.86989, 188.9058, -5.59217)",,True,-0.3986,-0.1864,0.5527930351907613
72,2024-01-12 08:40:21,2024-01-12 08:40:57,2024-01-12 08:42:09,25,0.10177,0.15751,"(70, 280)","(-169.14606, 178.43173, -49.92488)",,True,-0.4384,-0.2873,0.6836051443732568
73,2024-01-12 08:42:22,2024-01-12 08:42:40,2024-01-12 08:43:12,12,0.10847,0.1642,"(70, 260)","(-181.69825, 158.93036, -35.84951)",,True,-0.2325,-0.191,0.9192935778396442
74,2024-01-12 08:45:45,2024-01-12 08:46:43,2024-01-12 08:47:46,28,0.07759,0.16779,"(40, 180)","(-164.44207, 151.22849, -63.8272)",,True,-0.1161,-0.1178,1.4364727944321514
75,2024-01-12 08:49:03,2024-01-12 08:49:21,2024-01-12 08:49:43,10,0.15369,0.16771,"(80, 140)","(-160.05815, 185.78658, -32.66412)",,True,-0.8202,-0.4042,0.6226574845724507
76,2024-01-12 08:57:27,2024-01-12 08:57:40,2024-01-12 08:58:07,10,0.0482,0.09026,"(20, 60)","(-172.36889, 160.89188, -13.61506)",,True,-0.4083,-0.1732,0.43045996326775593
77,2024-01-12 09:05:42,2024-01-12 09:06:09,2024-01-12 09:07:03,19,0.13077,0.1867,"(40, 40)","(-130.49196, 120.8978, -38.01041)",,True,-0.2198,-0.0997,0.384814814196671
78,2024-01-12 09:09:13,2024-01-12 09:09:45,2024-01-12 09:10:07,13,0.06449,0.09816,"(80, 160)","(-154.64976, 169.29945, -39.07248)",,True,-0.9727,-0.5881,0.6416896482108819
79,2024-01-12 09:11:37,2024-01-12 09:12:00,2024-01-12 09:12:18,10,0.17081,0.19481,"(70, 0)","(-181.2767, 169.54591, -31.72629)",,True,-0.9307,-0.6754,0.7793396292966556
80,2024-01-12 09:14:46,2024-01-12 09:15:13,2024-01-12 09:15:45,14,0.08846,0.12375,"(50, 300)","(-147.91909, 136.98504, -40.97951)",,True,-0.8129,-0.3968,0.4830597712028348
81,2024-01-12 09:23:15,2024-01-12 09:24:04,2024-01-12 09:24:22,16,0.08563,0.14889,"(80, 280)","(-103.94054, 127.66311, -35.12261)",,True,-0.3146,-0.0881,0.2321055991116475
82,2024-01-12 09:28:52,2024-01-12 09:29:24,2024-01-12 09:30:40,25,0.08353,0.12807,"(50, 220)","(-176.20153, 164.67319, -36.67419)",,True,-0.9353,-0.603,0.6201660810175708
83,2024-01-12 09:38:51,2024-01-12 09:39:54,2024-01-12 09:40:16,20,0.10962,0.19596,"(30, 240)","(-175.25092, 171.95696, -47.54027)",,True,-0.9735,-0.608,0.6334939084659381
84,2024-01-12 09:44:28,2024-01-12 09:44:55,2024-01-12 09:45:22,13,0.0871,0.12116,"(50, 160)","(-159.42381, 129.97237, -9.04387)",,True,-0.7981,-0.2909,0.3448020208411698
85,2024-01-12 09:45:45,2024-01-12 09:46:43,2024-01-12 09:49:43,54,0.18776,0.1883,"(30, 160)","(-144.45386, 142.18188, -16.01054)",,True,-0.5791,-0.2648,0.3543971012110959
86,2024-01-12 09:57:58,2024-01-12 09:58:43,2024-01-12 09:59:06,16,0.08309,0.12348,"(40, 280)","(-155.62618, 99.71296, 7.66989)",,True,0.3144,0.1268,0.27175220514755444
87,2024-01-12 10:09:45,2024-01-12 10:11:06,2024-01-12 10:11:37,26,0.11682,0.19528,"(30, 180)","(-187.5884, 151.96499, -38.7569)",,True,-0.9017,-0.6096,0.6678346196857796
88,2024-01-12 10:13:16,2024-01-12 10:13:57,2024-01-12 10:14:19,15,0.11751,0.16875,"(10, 140)","(-152.32642, 191.92312, -40.83995)",,True,-0.9431,-0.6852,0.8131307806764472
89,2024-01-12 10:14:46,2024-01-12 10:15:22,2024-01-12 10:17:01,31,0.15136,0.17535,"(20, 260)","(-154.13279, 169.85033, -33.83371)",,True,-0.9014,-0.5361,0.6062480516462553
90,2024-01-12 10:25:39,2024-01-12 10:26:28,2024-01-12 10:27:13,22,0.14426,0.1661,"(70, 0)","(-112.6203, 112.71723, -2.05158)",,True,0.3428,0.0796,0.164601164583445
91,2024-01-12 10:29:51,2024-01-12 10:30:45,2024-01-12 10:31:43,26,0.11529,0.16277,"(80, 120)","(-137.28579, 111.7734, -40.50798)",,True,-0.4162,-0.0831,0.19153969887138916
92,2024-01-12 10:35:19,2024-01-12 10:36:22,2024-01-12 10:38:33,44,0.09053,0.11173,"(80, 120)","(-162.36208, 134.08152, -34.65191)",,True,-0.4598,-0.1112,0.21683208509637106
93,2024-01-12 10:43:43,2024-01-12 10:45:13,2024-01-12 10:45:58,31,0.11427,0.16886,"(80, 240)","(-173.70721, 171.80231, -26.60757)",,True,-0.8432,-0.5427,0.6430021841687265
94,2024-01-12 10:48:49,2024-01-12 10:49:30,2024-01-12 10:51:18,34,0.12871,0.17871,"(80, 120)","(-162.21283, 177.78886, -23.5215)",,True,-0.9829,-0.7346,0.7590983095639406
95,2024-01-12 11:10:07,2024-01-12 11:13:34,2024-01-12 11:16:39,88,0.06415,0.09819,"(50, 320)","(-109.06458, 147.89601, -50.34513)",,True,-0.5568,-0.2855,0.5674688424038732
96,2024-01-12 11:17:42,2024-01-12 11:18:36,2024-01-12 11:19:52,30,0.09932,0.15679,"(40, 320)","(-121.80696, 176.83435, -76.9517)",,True,-0.8449,-0.7323,0.8897634972426866
97,2024-01-12 11:21:40,2024-01-12 11:21:54,2024-01-12 11:22:21,10,0.12997,0.18908,"(50, 0)","(-129.24288, 201.89008, -28.81922)",,True,-0.9819,-0.8569,0.8901935689489358
98,2024-01-12 11:22:39,2024-01-12 11:23:10,2024-01-12 11:23:42,15,0.13233,0.18716,"(20, 40)","(-130.70459, 184.56235, -15.39065)",,True,-0.9759,-0.7639,0.7911993558114019
99,2024-01-12 11:25:25,2024-01-12 11:25:43,2024-01-12 11:26:15,12,0.11911,0.16583,"(0, 0)","(-83.64101, 123.97781, -27.79036)",,True,-0.9671,-0.1853,0.20788115512467473
