,startTime,turnTime,endTime,duration,residue_diff,residue_fit,theta_phi,VHT,reduced_residue,topTurn,r,k,MA
25,2021-03-19 20:38:55,2021-03-19 20:39:40,2021-03-19 20:39:58,15,0.09609,0.08968,"(30, 120)","(-272.02472, -5.40105, -15.80704)",,True,-0.4671,-0.2159,0.45855024532859884
26,2021-03-19 20:42:27,2021-03-19 20:42:54,2021-03-19 20:43:30,15,0.09222,0.17044,"(40, 240)","(-271.11451, 7.53239, -19.99319)",,True,-0.5547,-0.2938,0.5165582944686151
27,2021-03-19 20:56:01,2021-03-19 20:57:00,2021-03-19 20:57:36,22,0.13102,0.16362,"(70, 180)","(-278.86647, -4.27611, -12.99455)",,True,-0.0753,-0.0438,0.4037310669686132
28,2021-03-19 20:58:39,2021-03-19 20:59:24,2021-03-19 21:01:07,34,0.14621,0.19384,"(50, 340)","(-278.34743, -2.13369, -23.52717)",,True,-0.2971,-0.1499,0.37777500503565564
29,2021-03-19 21:03:04,2021-03-19 21:03:58,2021-03-19 21:04:52,25,0.1708,0.18482,"(50, 180)","(-277.66327, 2.04704, -17.65315)",,True,0.2874,0.1583,0.38964469229043336
30,2021-03-19 21:10:30,2021-03-19 21:10:52,2021-03-19 21:11:19,12,0.17936,0.19785,"(50, 0)","(-273.41857, -4.25493, -27.74022)",,True,-0.222,-0.1015,0.4067095272256507
31,2021-03-19 21:19:39,2021-03-19 21:20:28,2021-03-19 21:21:09,21,0.12602,0.18956,"(50, 180)","(-268.82359, -10.45474, -29.78295)",,True,-0.1233,-0.0691,0.49880028399533255
32,2021-03-19 21:23:37,2021-03-19 21:24:31,2021-03-19 21:25:07,21,0.11259,0.14255,"(20, 200)","(-262.07202, -0.27345, -32.2388)",,True,-0.3678,-0.1722,0.45619030253794157
33,2021-03-19 21:30:58,2021-03-19 21:31:16,2021-03-19 21:32:01,15,0.1778,0.17783,"(50, 20)","(-254.66588, -10.91896, -30.03185)",,True,-0.2276,-0.1636,0.6242731985222697
34,2021-03-19 21:44:01,2021-03-19 21:44:37,2021-03-19 21:44:51,12,0.12005,0.09638,"(70, 160)","(-259.80975, -6.75495, -25.33899)",,True,-0.0615,-0.0475,0.6198808663323325
35,2021-03-19 21:46:07,2021-03-19 21:46:30,2021-03-19 21:47:06,14,0.16409,0.17242,"(50, 140)","(-251.98728, -5.60302, -23.7749)",,True,-0.4552,-0.2824,0.6057952711215704
36,2021-03-19 21:48:27,2021-03-19 21:48:58,2021-03-19 21:49:34,16,0.04561,0.06619,"(0, 0)","(-265.07174, -16.81921, -32.96095)",,True,-0.4149,-0.2838,0.6665940440734064
37,2021-03-19 21:51:13,2021-03-19 21:51:31,2021-03-19 21:51:54,10,0.03542,0.08453,"(40, 20)","(-255.86752, -12.62362, -35.49657)",,True,-0.0837,-0.0593,0.5848366107885643
38,2021-03-19 21:58:16,2021-03-19 21:58:43,2021-03-19 21:59:15,14,0.09159,0.1541,"(60, 100)","(-269.3813, -17.46966, -38.63259)",,True,-0.0455,-0.0318,0.7793438507858432
39,2021-03-19 22:10:16,2021-03-19 22:13:21,2021-03-19 22:20:01,131,0.13966,0.19964,"(80, 160)","(-277.1677, -20.04923, -29.01578)",,True,-0.2476,-0.1453,0.474825857704621
40,2021-03-19 22:23:33,2021-03-19 22:23:46,2021-03-19 22:24:13,10,0.18204,0.19251,"(80, 340)","(-273.79352, -39.37604, -18.18274)",,True,-0.6046,-0.2714,0.4195725255540028
