,startTime,turnTime,endTime,duration,residue_diff,residue_fit,theta_phi,VHT,reduced_residue,topTurn,r,k,MA
66,2009-06-20 07:07:17,2009-06-20 07:07:35,2009-06-20 07:07:50,12,0.16848,0.17449,"(60, 80)","(-287.16581, 42.72463, -52.45386)",,True,0.9839,0.0854,0.08636035361186482
67,2009-06-20 07:12:05,2009-06-20 07:12:20,2009-06-20 07:12:32,10,0.12897,0.13903,"(80, 80)","(-288.27062, 54.00401, -53.84116)",,True,-0.9987,-0.0336,0.034448477600339
68,2009-06-20 07:16:11,2009-06-20 07:16:47,2009-06-20 07:17:08,20,0.10646,0.19712,"(70, 60)","(-256.0062, 60.31758, -54.07758)",,True,0.6628,0.0509,0.07460451720077228
69,2009-06-20 07:21:50,2009-06-20 07:22:22,2009-06-20 07:22:49,21,0.14649,0.19478,"(70, 60)","(-216.34219, 145.93247, -48.05922)",,True,-0.9933,-0.6632,0.6713876485521908
70,2009-06-20 07:27:46,2009-06-20 07:27:55,2009-06-20 07:28:13,10,0.14434,0.18843,"(70, 60)","(-277.04077, 27.95736, -57.55285)",,True,0.9964,0.7599,0.7757889635586466
71,2009-06-20 07:41:01,2009-06-20 07:41:34,2009-06-20 07:41:43,15,0.18784,0.18985,"(80, 120)","(-168.03571, 95.68074, -45.87184)",,True,0.9751,0.0243,0.02478541542293495
72,2009-06-20 07:48:24,2009-06-20 07:49:02,2009-06-20 07:49:29,23,0.12039,0.19436,"(50, 40)","(-164.49406, 108.95631, -41.39029)",,True,-0.9805,-0.0549,0.05584929412510897
73,2009-06-20 07:50:22,2009-06-20 07:50:49,2009-06-20 07:50:58,13,0.10695,0.09526,"(50, 20)","(-164.23559, 109.13818, -47.3617)",,True,-0.9518,-0.044,0.04641524375912701
74,2009-06-20 07:51:16,2009-06-20 07:52:33,2009-06-20 07:53:56,55,0.14385,0.19824,"(50, 80)","(-165.05125, 104.58362, -55.90889)",,True,0.2897,0.0213,0.06546243896385519
75,2009-06-20 07:54:23,2009-06-20 07:56:13,2009-06-20 07:57:36,66,0.12467,0.18109,"(60, 60)","(-224.51124, 82.72523, -56.7927)",,True,-0.1049,-0.0259,0.21548531587775768
76,2009-06-20 08:03:20,2009-06-20 08:03:38,2009-06-20 08:04:02,15,0.1489,0.18301,"(70, 140)","(-285.36891, 21.73223, -52.02688)",,True,0.9926,0.1743,0.17918508820027612
77,2009-06-20 08:04:28,2009-06-20 08:04:40,2009-06-20 08:05:19,18,0.03162,0.1043,"(20, 240)","(-287.86015, 23.18448, -47.67137)",,True,0.9175,0.053,0.05758980876868993
78,2009-06-20 08:08:44,2009-06-20 08:08:59,2009-06-20 08:09:19,13,0.09804,0.15997,"(20, 40)","(-287.8789, 28.87082, -44.07212)",,True,0.9944,0.132,0.13209771895256103
79,2009-06-20 08:11:39,2009-06-20 08:11:57,2009-06-20 08:12:06,10,0.14751,0.19341,"(10, 100)","(-294.41287, 41.80095, -35.09478)",,True,0.9812,0.0437,0.04419273927670897
80,2009-06-20 08:13:26,2009-06-20 08:14:10,2009-06-20 08:14:55,31,0.13818,0.17522,"(40, 220)","(-297.344, 42.6518, -29.6066)",,True,-0.2962,-0.004,0.010335698896502356
81,2009-06-20 08:15:07,2009-06-20 08:15:13,2009-06-20 08:15:36,11,0.10151,0.13292,"(50, 180)","(-297.49947, 42.37673, -28.16934)",,True,-0.0403,-0.0002,0.003599235203604542
82,2009-06-20 08:17:05,2009-06-20 08:19:28,2009-06-20 08:23:10,124,0.13682,0.17863,"(50, 160)","(-291.80346, 41.09296, -35.5236)",,True,0.7429,0.1235,0.12929115493885068
83,2009-06-20 08:25:12,2009-06-20 08:27:26,2009-06-20 08:27:52,55,0.1003,0.17751,"(40, 60)","(-282.66224, 44.08888, -40.73369)",,True,0.5265,0.0225,0.04286618255722497
84,2009-06-20 08:31:26,2009-06-20 08:31:44,2009-06-20 08:32:31,23,0.1377,0.18181,"(80, 240)","(-268.0513, 49.7541, -36.03422)",,True,0.3794,0.0176,0.03234387267033478
85,2009-06-20 08:39:00,2009-06-20 08:40:32,2009-06-20 08:41:11,45,0.09859,0.1713,"(80, 60)","(-221.75844, 56.16379, -61.30067)",,True,-0.7743,-0.2326,0.3261710109445346
86,2009-06-20 08:45:23,2009-06-20 08:48:39,2009-06-20 08:49:56,93,0.13566,0.1899,"(70, 60)","(-157.45336, 97.48905, -58.71889)",,True,-0.492,-0.0219,0.04189006394062801
87,2009-06-20 08:53:48,2009-06-20 08:55:29,2009-06-20 08:58:36,98,0.17356,0.19937,"(70, 100)","(-207.23352, 162.98194, -101.26097)",,True,0.2317,0.072,0.2562459664084512
88,2009-06-20 09:00:25,2009-06-20 09:01:34,2009-06-20 09:03:32,64,0.14191,0.1975,"(80, 340)","(-252.1747, 56.53176, -44.97146)",,True,-0.385,-0.1817,0.37073179597773875
89,2009-06-20 09:04:38,2009-06-20 09:04:53,2009-06-20 09:05:13,13,0.06296,0.09931,"(80, 140)","(-266.82229, 44.20066, -28.53765)",,True,-0.4812,-0.0183,0.030684008718064013
90,2009-06-20 09:11:39,2009-06-20 09:11:51,2009-06-20 09:12:24,16,0.11583,0.19447,"(80, 320)","(-289.64458, 49.7805, -21.60789)",,True,0.6079,0.015,0.01890120065383229
91,2009-06-20 09:19:19,2009-06-20 09:19:49,2009-06-20 09:21:24,43,0.1348,0.19513,"(60, 240)","(-277.44442, 57.6493, -26.50439)",,True,0.6014,0.0263,0.038058854907234624
92,2009-06-20 09:23:11,2009-06-20 09:25:13,2009-06-20 09:27:59,98,0.11794,0.15944,"(20, 240)","(-195.10691, 94.55604, -34.66028)",,True,0.5232,0.2046,0.3335018136985841
93,2009-06-20 09:31:06,2009-06-20 09:31:29,2009-06-20 09:31:44,14,0.08261,0.11825,"(20, 260)","(-151.99788, 102.99158, -27.64264)",,True,-0.8437,-0.012,0.017436610301335285
94,2009-06-20 09:31:56,2009-06-20 09:39:45,2009-06-20 09:46:23,293,0.13686,0.16349,"(20, 300)","(-170.7472, 105.56226, -59.83131)",,True,0.8338,0.3351,0.40675104891412356
95,2009-06-20 09:49:54,2009-06-20 09:50:08,2009-06-20 09:50:32,14,0.13669,0.16142,"(30, 120)","(-180.07484, 120.27401, -57.90789)",,True,0.4372,0.0085,0.01814626510462821
96,2009-06-20 10:05:23,2009-06-20 10:10:22,2009-06-20 10:15:25,203,0.12791,0.16439,"(30, 80)","(-167.82738, 125.73002, -44.03103)",,True,-0.9716,-0.2227,0.2290112647123158
97,2009-06-20 10:18:14,2009-06-20 10:19:23,2009-06-20 10:22:39,90,0.17049,0.19265,"(40, 120)","(-165.13407, 111.8771, -38.89703)",,True,0.2554,0.0153,0.05223152039148831
98,2009-06-20 10:35:36,2009-06-20 10:35:54,2009-06-20 10:36:12,13,0.14549,0.16657,"(60, 120)","(-146.06246, 121.74718, -34.91283)",,True,-0.9971,-0.0497,0.04934653562059795
99,2009-06-20 10:37:38,2009-06-20 10:42:14,2009-06-20 10:45:21,157,0.08221,0.13929,"(40, 0)","(-142.54368, 119.33595, -29.44277)",,True,0.513,0.0341,0.05299812924739362
100,2009-06-20 10:46:23,2009-06-20 10:48:13,2009-06-20 10:50:27,83,0.0843,0.14404,"(70, 80)","(-140.33494, 113.99488, -26.75566)",,True,0.785,0.0299,0.03261888554841332
101,2009-06-20 10:54:36,2009-06-20 10:54:54,2009-06-20 10:55:32,20,0.14235,0.1914,"(80, 60)","(-156.28564, 102.22014, -39.79642)",,True,0.9603,0.0551,0.05607624388188276
102,2009-06-20 11:14:29,2009-06-20 11:14:59,2009-06-20 11:15:08,14,0.14827,0.19262,"(10, 200)","(-165.77178, 121.36076, -46.39956)",,True,0.0509,0.0003,0.004092558952947322
103,2009-06-20 11:17:57,2009-06-20 11:18:06,2009-06-20 11:18:24,10,0.01798,0.14028,"(30, 300)","(-166.15417, 119.60657, -47.59776)",,True,-0.9796,-0.0188,0.01880716719255468
104,2009-06-20 11:30:43,2009-06-20 11:30:55,2009-06-20 11:31:15,12,0.10093,0.14779,"(60, 220)","(-162.65742, 114.91432, -40.99395)",,True,0.0597,0.0007,0.0075758784843248436
105,2009-06-20 11:38:08,2009-06-20 11:41:12,2009-06-20 11:43:41,113,0.09911,0.16447,"(80, 340)","(-162.41919, 110.5161, -46.29358)",,True,0.1475,0.0093,0.06084607228823857
106,2009-06-20 11:59:27,2009-06-20 12:05:29,2009-06-20 12:11:23,242,0.11349,0.15708,"(40, 140)","(-168.99368, 107.49758, -40.22884)",,True,0.5065,0.0987,0.16153654750601432
107,2009-06-20 12:17:37,2009-06-20 12:18:12,2009-06-20 12:19:06,31,0.10677,0.19646,"(80, 140)","(-183.25031, 113.57954, -29.28507)",,True,-0.8299,-0.0378,0.042225512725547566
108,2009-06-20 12:29:47,2009-06-20 12:30:14,2009-06-20 12:30:55,24,0.09899,0.18642,"(50, 120)","(-176.52397, 115.58031, -47.00162)",,True,0.2167,0.0031,0.012160013119569242
109,2009-06-20 12:33:12,2009-06-20 12:33:27,2009-06-20 12:33:38,10,0.19378,0.18037,"(10, 40)","(-177.14117, 115.84666, -45.58283)",,True,-0.8401,-0.0085,0.01027223965797674
110,2009-06-20 12:34:44,2009-06-20 12:36:25,2009-06-20 12:37:21,54,0.13,0.1997,"(30, 120)","(-173.94194, 112.51453, -41.64604)",,True,0.8113,0.0404,0.04784007701388274
111,2009-06-20 12:39:05,2009-06-20 12:39:38,2009-06-20 12:40:07,22,0.10851,0.18628,"(10, 20)","(-171.47484, 112.36358, -34.26315)",,True,0.8633,0.0125,0.01448674087824222
112,2009-06-20 12:41:27,2009-06-20 12:42:12,2009-06-20 12:42:36,24,0.11616,0.15634,"(10, 60)","(-168.8799, 112.71111, -31.11891)",,True,-0.6707,-0.007,0.010175468321382497
113,2009-06-20 12:44:31,2009-06-20 12:44:46,2009-06-20 12:45:13,15,0.09289,0.11464,"(70, 140)","(-165.81826, 115.06387, -27.80334)",,True,-0.9506,-0.0359,0.03746482326211016
114,2009-06-20 12:47:09,2009-06-20 12:47:32,2009-06-20 12:47:53,16,0.12921,0.18153,"(20, 100)","(-159.84111, 121.52652, -31.17593)",,True,-0.938,-0.0222,0.02375473325530878
115,2009-06-20 12:50:51,2009-06-20 12:52:53,2009-06-20 12:55:21,92,0.10014,0.13364,"(40, 340)","(-157.40412, 135.29113, -24.55317)",,True,-0.9808,-0.1379,0.1419658858494971
116,2009-06-20 12:55:33,2009-06-20 12:56:03,2009-06-20 12:56:18,16,0.14258,0.17369,"(20, 40)","(-151.5591, 125.72901, -28.02278)",,True,-0.9864,-0.0199,0.020469616843105574
117,2009-06-20 13:07:08,2009-06-20 13:07:20,2009-06-20 13:07:43,13,0.14788,0.16429,"(40, 0)","(-161.83811, 107.25464, -38.54245)",,True,0.981,0.0269,0.025508259703934444
118,2009-06-20 13:19:06,2009-06-20 13:19:54,2009-06-20 13:20:03,20,0.14711,0.18797,"(50, 60)","(-168.71354, 120.25798, -32.80147)",,True,-0.8067,-0.0095,0.01507854926943614
119,2009-06-20 13:20:59,2009-06-20 13:23:18,2009-06-20 13:26:40,116,0.12949,0.17881,"(40, 80)","(-166.11721, 104.96639, -42.26276)",,True,0.979,0.1745,0.18060897244664878
120,2009-06-20 13:29:38,2009-06-20 13:29:47,2009-06-20 13:30:08,11,0.15381,0.18858,"(60, 340)","(-174.29043, 115.65713, -45.73577)",,True,0.9888,0.0357,0.035126435585486095
121,2009-06-20 13:32:48,2009-06-20 13:33:03,2009-06-20 13:33:15,10,0.18711,0.19561,"(30, 40)","(-167.62145, 117.93646, -44.61807)",,True,0.9722,0.0124,0.014461280704268593
122,2009-06-20 13:34:59,2009-06-20 13:35:14,2009-06-20 13:35:41,15,0.07663,0.18245,"(40, 100)","(-164.24542, 119.09266, -43.4914)",,True,-0.6248,-0.0036,0.00568217795412082
123,2009-06-20 13:37:15,2009-06-20 13:40:02,2009-06-20 13:42:03,98,0.14027,0.19475,"(40, 0)","(-149.70814, 96.37906, -46.1972)",,True,0.9923,0.2562,0.2590782478500143
124,2009-06-20 13:49:20,2009-06-20 13:53:17,2009-06-20 13:58:20,183,0.14904,0.17394,"(40, 80)","(-168.9682, 112.63306, -30.26695)",,True,0.3151,0.0078,0.024322435992266807
125,2009-06-20 14:21:41,2009-06-20 14:34:53,2009-06-20 14:38:30,341,0.0741,0.10982,"(70, 200)","(-175.29581, 111.51224, -31.51812)",,True,0.2328,0.0215,0.07404192222274432
126,2009-06-20 15:03:08,2009-06-20 15:03:44,2009-06-20 15:04:40,32,0.13611,0.19845,"(70, 120)","(-165.42635, 111.35096, -37.12123)",,True,0.9622,0.0243,0.027230799102219986
127,2009-06-20 15:16:33,2009-06-20 15:18:34,2009-06-20 15:20:12,75,0.12032,0.19708,"(80, 100)","(-176.54056, 114.78891, -33.46743)",,True,-0.9552,-0.0959,0.10375330760552282
128,2009-06-20 15:21:00,2009-06-20 15:21:09,2009-06-20 15:21:27,10,0.18302,0.19471,"(60, 100)","(-170.03545, 110.86295, -37.24217)",,True,0.9809,0.0148,0.014821421760724556
129,2009-06-20 15:23:37,2009-06-20 15:24:10,2009-06-20 15:24:25,17,0.11378,0.19167,"(50, 80)","(-167.56361, 112.01036, -37.81465)",,True,0.9811,0.0201,0.020634704523433193
130,2009-06-20 15:24:28,2009-06-20 15:24:54,2009-06-20 15:25:06,14,0.10064,0.19303,"(50, 80)","(-166.09045, 111.7196, -37.02928)",,True,0.9945,0.0279,0.0283854926051689
131,2009-06-20 15:32:22,2009-06-20 15:40:41,2009-06-20 15:46:11,280,0.13882,0.15114,"(80, 340)","(-185.89492, 109.96641, -28.39279)",,True,-0.4199,-0.0985,0.1581092377265096
132,2009-06-20 15:49:56,2009-06-20 15:51:13,2009-06-20 15:52:07,45,0.08326,0.16295,"(80, 320)","(-177.26421, 110.93038, -32.44186)",,True,-0.9384,-0.0239,0.025074170982333107
